! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
9.30572e+01  0.000e+00   7.575e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.215e-23   9.974e-26   -8.985e-25  4.737e-22   -1.604e-119 1.034e-25   3.084e-24   1.208e-24   3.904e-26   1.355e-25   -2.215e-23  4.628e-26   2.161e-23   0.000e+00   2.606e-27   0.000e+00   -9.974e-26  -4.628e-26  -2.122e-25  
1.00000e+02  0.000e+00   7.720e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.200e-23   9.925e-26   -9.304e-25  4.710e-22   -1.733e-119 1.034e-25   3.084e-24   1.231e-24   4.078e-26   1.437e-25   -2.200e-23  4.209e-26   2.147e-23   0.000e+00   2.594e-27   0.000e+00   -9.925e-26  -4.209e-26  -2.036e-25  
1.07461e+02  0.000e+00   7.884e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.183e-23   9.870e-26   -9.646e-25  4.680e-22   -1.873e-119 1.034e-25   3.084e-24   1.256e-24   4.273e-26   1.522e-25   -2.183e-23  3.794e-26   2.131e-23   0.000e+00   2.582e-27   0.000e+00   -9.870e-26  -3.794e-26  -1.950e-25  
1.15478e+02  0.000e+00   8.065e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.165e-23   9.809e-26   -1.001e-24  4.646e-22   -2.023e-119 1.034e-25   3.084e-24   1.282e-24   4.489e-26   1.610e-25   -2.165e-23  3.385e-26   2.114e-23   0.000e+00   2.568e-27   0.000e+00   -9.809e-26  -3.385e-26  -1.864e-25  
1.24094e+02  0.000e+00   8.259e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.145e-23   9.739e-26   -1.041e-24  4.609e-22   -2.186e-119 1.034e-25   3.084e-24   1.310e-24   4.725e-26   1.701e-25   -2.145e-23  2.985e-26   2.094e-23   0.000e+00   2.554e-27   0.000e+00   -9.739e-26  -2.985e-26  -1.778e-25  
1.33352e+02  0.000e+00   8.468e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.122e-23   9.661e-26   -1.083e-24  4.568e-22   -2.363e-119 1.034e-25   3.084e-24   1.340e-24   4.985e-26   1.795e-25   -2.122e-23  2.595e-26   2.073e-23   0.000e+00   2.537e-27   0.000e+00   -9.661e-26  -2.595e-26  -1.694e-25  
1.43301e+02  0.000e+00   8.691e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.098e-23   9.573e-26   -1.127e-24  4.523e-22   -2.554e-119 1.034e-25   3.084e-24   1.372e-24   5.268e-26   1.891e-25   -2.098e-23  2.218e-26   2.049e-23   0.000e+00   2.518e-27   0.000e+00   -9.573e-26  -2.218e-26  -1.611e-25  
1.53993e+02  0.000e+00   8.928e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.071e-23   9.474e-26   -1.175e-24  4.473e-22   -2.761e-119 1.034e-25   3.084e-24   1.406e-24   5.579e-26   1.989e-25   -2.071e-23  1.855e-26   2.022e-23   0.000e+00   2.498e-27   0.000e+00   -9.474e-26  -1.855e-26  -1.530e-25  
1.65482e+02  0.000e+00   9.180e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.040e-23   9.363e-26   -1.226e-24  4.419e-22   -2.985e-119 1.034e-25   3.084e-24   1.442e-24   5.920e-26   2.088e-25   -2.040e-23  1.511e-26   1.993e-23   0.000e+00   2.474e-27   0.000e+00   -9.363e-26  -1.511e-26  -1.450e-25  
1.77828e+02  0.000e+00   9.448e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.007e-23   9.237e-26   -1.281e-24  4.358e-22   -3.228e-119 1.034e-25   3.084e-24   1.481e-24   6.294e-26   2.188e-25   -2.007e-23  1.186e-26   1.960e-23   0.000e+00   2.448e-27   0.000e+00   -9.237e-26  -1.186e-26  -1.373e-25  
1.91095e+02  0.000e+00   9.733e-26   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.970e-23   9.095e-26   -1.339e-24  4.292e-22   -3.491e-119 1.034e-25   3.084e-24   1.522e-24   6.705e-26   2.286e-25   -1.970e-23  8.835e-27   1.923e-23   0.000e+00   2.419e-27   0.000e+00   -9.095e-26  -8.835e-27  -1.298e-25  
2.05353e+02  0.000e+00   1.004e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.929e-23   8.935e-26   -1.400e-24  4.219e-22   -3.777e-119 1.034e-25   3.084e-24   1.566e-24   7.155e-26   2.383e-25   -1.929e-23  6.057e-27   1.883e-23   0.000e+00   2.387e-27   0.000e+00   -8.935e-26  -6.057e-27  -1.225e-25  
2.20673e+02  0.000e+00   1.036e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.884e-23   8.754e-26   -1.465e-24  4.138e-22   -4.086e-119 1.034e-25   3.084e-24   1.614e-24   7.649e-26   2.476e-25   -1.884e-23  3.554e-27   1.838e-23   0.000e+00   2.352e-27   0.000e+00   -8.754e-26  -3.554e-27  -1.154e-25  
2.37137e+02  0.000e+00   1.070e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.833e-23   8.552e-26   -1.534e-24  4.049e-22   -4.422e-119 1.034e-25   3.084e-24   1.664e-24   8.191e-26   2.565e-25   -1.833e-23  1.340e-27   1.788e-23   0.000e+00   2.313e-27   0.000e+00   -8.552e-26  -1.340e-27  -1.086e-25  
2.54830e+02  0.000e+00   1.107e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.778e-23   8.325e-26   -1.607e-24  3.951e-22   -4.786e-119 1.034e-25   3.084e-24   1.719e-24   8.786e-26   2.647e-25   -1.778e-23  -5.695e-28  1.734e-23   0.000e+00   2.270e-27   0.000e+00   -8.325e-26  5.695e-28   -1.020e-25  
2.73842e+02  0.000e+00   1.146e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.718e-23   8.073e-26   -1.684e-24  3.843e-22   -5.179e-119 1.034e-25   3.084e-24   1.777e-24   9.436e-26   2.721e-25   -1.718e-23  -2.162e-27  1.674e-23   0.000e+00   2.223e-27   0.000e+00   -8.073e-26  2.162e-27   -9.560e-26  
2.94273e+02  0.000e+00   1.188e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.652e-23   7.793e-26   -1.764e-24  3.724e-22   -5.604e-119 1.034e-25   3.084e-24   1.839e-24   1.015e-25   2.786e-25   -1.652e-23  -3.428e-27  1.608e-23   0.000e+00   2.172e-27   0.000e+00   -7.793e-26  3.428e-27   -8.942e-26  
3.16228e+02  0.000e+00   1.233e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.580e-23   7.486e-26   -1.848e-24  3.594e-22   -6.063e-119 1.034e-25   3.084e-24   1.905e-24   1.092e-25   2.840e-25   -1.580e-23  -4.365e-27  1.537e-23   0.000e+00   2.116e-27   0.000e+00   -7.486e-26  4.365e-27   -8.342e-26  
3.39821e+02  0.000e+00   1.280e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.503e-23   7.149e-26   -1.936e-24  3.451e-22   -6.556e-119 1.034e-25   3.084e-24   1.976e-24   1.176e-25   2.882e-25   -1.503e-23  -4.980e-27  1.461e-23   0.000e+00   2.055e-27   0.000e+00   -7.149e-26  4.980e-27   -7.756e-26  
3.65174e+02  0.000e+00   1.331e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.420e-23   6.784e-26   -2.027e-24  3.297e-22   -7.085e-119 1.034e-25   3.084e-24   2.052e-24   1.267e-25   2.912e-25   -1.420e-23  -5.288e-27  1.379e-23   0.000e+00   1.989e-27   0.000e+00   -6.784e-26  5.288e-27   -7.181e-26  
3.92419e+02  0.000e+00   1.385e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.333e-23   6.392e-26   -2.120e-24  3.131e-22   -7.648e-119 1.034e-25   3.084e-24   2.133e-24   1.365e-25   2.929e-25   -1.333e-23  -5.333e-27  1.292e-23   0.000e+00   1.918e-27   0.000e+00   -6.392e-26  5.333e-27   -6.614e-26  
4.21697e+02  0.000e+00   1.443e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.241e-23   5.977e-26   -2.215e-24  2.953e-22   -8.242e-119 1.034e-25   3.084e-24   2.219e-24   1.467e-25   2.933e-25   -1.241e-23  -5.046e-27  1.201e-23   0.000e+00   1.840e-27   0.000e+00   -5.977e-26  5.046e-27   -6.052e-26  
4.53158e+02  0.000e+00   1.503e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.146e-23   5.541e-26   -2.313e-24  2.765e-22   -8.856e-119 1.034e-25   3.084e-24   2.308e-24   1.570e-25   2.927e-25   -1.146e-23  -4.613e-27  1.106e-23   0.000e+00   1.757e-27   0.000e+00   -5.541e-26  4.613e-27   -5.492e-26  
4.86968e+02  0.000e+00   1.567e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.048e-23   5.092e-26   -2.410e-24  2.569e-22   -9.456e-119 1.034e-25   3.084e-24   2.398e-24   1.658e-25   2.913e-25   -1.048e-23  -3.985e-27  1.010e-23   0.000e+00   1.664e-27   0.000e+00   -5.092e-26  3.985e-27   -4.934e-26  
5.23299e+02  0.000e+00   1.629e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   9.508e-24   4.637e-26   -2.508e-24  2.366e-22   -9.891e-119 1.034e-25   3.084e-24   2.473e-24   1.664e-25   2.892e-25   -9.508e-24  -3.249e-27  9.136e-24   0.000e+00   1.552e-27   0.000e+00   -4.637e-26  3.249e-27   -4.379e-26  
5.62341e+02  0.000e+00   1.665e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   8.546e-24   4.185e-26   -2.605e-24  2.160e-22   -9.025e-119 1.034e-25   3.084e-24   2.413e-24   1.090e-25   2.869e-25   -8.546e-24  -2.540e-27  8.186e-24   0.000e+00   1.339e-27   0.000e+00   -4.185e-26  2.540e-27   -3.829e-26  
6.04296e+02  0.000e+00   1.678e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   7.617e-24   3.745e-26   -2.700e-24  1.954e-22   -8.935e-119 1.034e-25   3.084e-24   2.445e-24   8.505e-26   2.845e-25   -7.617e-24  -1.740e-27  7.267e-24   0.000e+00   1.189e-27   0.000e+00   -3.745e-26  1.740e-27   -3.289e-26  
6.49382e+02  0.000e+00   1.746e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   6.741e-24   3.326e-26   -2.793e-24  1.753e-22   -9.341e-119 1.034e-25   3.084e-24   2.542e-24   8.952e-26   2.825e-25   -6.741e-24  -9.094e-28  6.401e-24   0.000e+00   1.099e-27   0.000e+00   -3.326e-26  9.094e-28   -2.766e-26  
6.97831e+02  0.000e+00   1.820e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   5.934e-24   2.938e-26   -2.882e-24  1.559e-22   -9.734e-119 1.034e-25   3.084e-24   2.642e-24   9.425e-26   2.811e-25   -5.934e-24  -1.382e-28  5.602e-24   0.000e+00   1.012e-27   0.000e+00   -2.938e-26  1.382e-28   -2.265e-26  
7.49894e+02  0.000e+00   1.896e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   5.207e-24   2.587e-26   -2.967e-24  1.377e-22   -1.011e-118 1.034e-25   3.084e-24   2.746e-24   9.911e-26   2.804e-25   -5.207e-24  5.535e-28   4.883e-24   0.000e+00   9.275e-28   0.000e+00   -2.587e-26  -5.535e-28  -1.795e-26  
8.05842e+02  0.000e+00   1.976e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   4.570e-24   2.277e-26   -3.048e-24  1.209e-22   -1.047e-118 1.034e-25   3.084e-24   2.854e-24   1.041e-25   2.807e-25   -4.570e-24  1.158e-27   4.251e-24   0.000e+00   8.457e-28   0.000e+00   -2.277e-26  -1.158e-27  -1.360e-26  
8.65964e+02  0.000e+00   2.057e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   4.023e-24   2.011e-26   -3.125e-24  1.057e-22   -1.081e-118 1.034e-25   3.084e-24   2.965e-24   1.092e-25   2.819e-25   -4.023e-24  1.683e-27   3.709e-24   0.000e+00   7.675e-28   0.000e+00   -2.011e-26  -1.683e-27  -9.631e-27  
9.30572e+02  0.000e+00   2.141e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   3.566e-24   1.787e-26   -3.197e-24  9.209e-23   -1.113e-118 1.034e-25   3.084e-24   3.079e-24   1.145e-25   2.840e-25   -3.566e-24  2.152e-27   3.254e-24   0.000e+00   6.935e-28   0.000e+00   -1.787e-26  -2.152e-27  -6.060e-27  
1.00000e+03  0.000e+00   2.227e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   3.190e-24   1.603e-26   -3.265e-24  8.022e-23   -1.144e-118 1.034e-25   3.084e-24   3.196e-24   1.198e-25   2.868e-25   -3.190e-24  2.597e-27   2.880e-24   0.000e+00   6.240e-28   0.000e+00   -1.603e-26  -2.597e-27  -2.866e-27  
1.07461e+03  0.000e+00   2.315e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.889e-24   1.455e-26   -3.329e-24  6.996e-23   -1.173e-118 1.034e-25   3.084e-24   3.316e-24   1.253e-25   2.904e-25   -2.889e-24  3.059e-27   2.578e-24   0.000e+00   5.592e-28   0.000e+00   -1.455e-26  -3.059e-27  -4.309e-30  
1.15478e+03  0.000e+00   2.406e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.651e-24   1.338e-26   -3.390e-24  6.120e-23   -1.200e-118 1.034e-25   3.084e-24   3.438e-24   1.309e-25   2.943e-25   -2.651e-24  3.579e-27   2.339e-24   0.000e+00   4.990e-28   0.000e+00   -1.338e-26  -3.579e-27  2.585e-27   
1.24094e+03  0.000e+00   2.498e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.465e-24   1.247e-26   -3.447e-24  5.380e-23   -1.226e-118 1.034e-25   3.084e-24   3.564e-24   1.366e-25   2.985e-25   -2.465e-24  4.200e-27   2.151e-24   0.000e+00   4.433e-28   0.000e+00   -1.247e-26  -4.200e-27  4.974e-27   
1.33352e+03  0.000e+00   2.592e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.323e-24   1.178e-26   -3.501e-24  4.760e-23   -1.252e-118 1.034e-25   3.084e-24   3.693e-24   1.425e-25   3.027e-25   -2.323e-24  4.962e-27   2.006e-24   0.000e+00   3.920e-28   0.000e+00   -1.178e-26  -4.962e-27  7.239e-27   
1.43301e+03  0.000e+00   2.690e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.216e-24   1.126e-26   -3.553e-24  4.243e-23   -1.276e-118 1.034e-25   3.084e-24   3.826e-24   1.486e-25   3.067e-25   -2.216e-24  5.900e-27   1.896e-24   0.000e+00   3.448e-28   0.000e+00   -1.126e-26  -5.900e-27  9.452e-27   
1.53993e+03  0.000e+00   2.791e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.136e-24   1.088e-26   -3.604e-24  3.817e-23   -1.300e-118 1.034e-25   3.084e-24   3.964e-24   1.549e-25   3.102e-25   -2.136e-24  7.037e-27   1.813e-24   0.000e+00   3.015e-28   0.000e+00   -1.088e-26  -7.037e-27  1.168e-26   
1.65482e+03  0.000e+00   2.896e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.077e-24   1.061e-26   -3.653e-24  3.468e-23   -1.324e-118 1.034e-25   3.084e-24   4.107e-24   1.615e-25   3.133e-25   -2.077e-24  8.385e-27   1.751e-24   0.000e+00   2.619e-28   0.000e+00   -1.061e-26  -8.385e-27  1.395e-26   
1.77828e+03  0.000e+00   3.005e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.036e-24   1.043e-26   -3.701e-24  3.185e-23   -1.348e-118 1.034e-25   3.084e-24   4.256e-24   1.684e-25   3.156e-25   -2.036e-24  9.936e-27   1.706e-24   0.000e+00   2.258e-28   0.000e+00   -1.043e-26  -9.936e-27  1.631e-26   
1.91095e+03  0.000e+00   3.119e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.006e-24   1.032e-26   -3.750e-24  2.959e-23   -1.372e-118 1.034e-25   3.084e-24   4.413e-24   1.756e-25   3.172e-25   -2.006e-24  1.165e-26   1.675e-24   0.000e+00   1.931e-28   0.000e+00   -1.032e-26  -1.165e-26  1.873e-26   
2.05353e+03  0.000e+00   3.239e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.987e-24   1.026e-26   -3.798e-24  2.781e-23   -1.396e-118 1.034e-25   3.084e-24   4.576e-24   1.832e-25   3.178e-25   -1.987e-24  1.347e-26   1.653e-24   0.000e+00   1.638e-28   0.000e+00   -1.026e-26  -1.347e-26  2.117e-26   
2.20673e+03  0.000e+00   3.364e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.974e-24   1.025e-26   -3.848e-24  2.644e-23   -1.422e-118 1.034e-25   3.084e-24   4.747e-24   1.912e-25   3.175e-25   -1.974e-24  1.529e-26   1.640e-24   0.000e+00   1.376e-28   0.000e+00   -1.025e-26  -1.529e-26  2.353e-26   
2.37137e+03  0.000e+00   3.439e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.967e-24   1.028e-26   -3.899e-24  2.541e-23   -1.448e-118 1.034e-25   3.084e-24   4.839e-24   1.972e-25   3.161e-25   -1.967e-24  1.698e-26   1.632e-24   0.000e+00   1.128e-28   0.000e+00   -1.028e-26  -1.698e-26  2.572e-26   
2.54830e+03  0.000e+00   3.442e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.962e-24   1.033e-26   -3.953e-24  2.467e-23   -1.475e-118 1.034e-25   3.084e-24   4.847e-24   2.005e-25   3.136e-25   -1.962e-24  1.839e-26   1.629e-24   0.000e+00   9.011e-29   0.000e+00   -1.033e-26  -1.839e-26  2.759e-26   
2.73842e+03  0.000e+00   3.445e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.960e-24   1.042e-26   -4.009e-24  2.416e-23   -1.503e-118 1.034e-25   3.084e-24   4.855e-24   2.041e-25   3.100e-25   -1.960e-24  1.944e-26   1.630e-24   0.000e+00   7.185e-29   0.000e+00   -1.042e-26  -1.944e-26  2.904e-26   
2.94273e+03  0.000e+00   3.448e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.960e-24   1.054e-26   -4.068e-24  2.384e-23   -1.534e-118 1.034e-25   3.084e-24   4.864e-24   2.079e-25   3.052e-25   -1.960e-24  2.008e-26   1.634e-24   0.000e+00   5.748e-29   0.000e+00   -1.054e-26  -2.008e-26  3.006e-26   
3.16228e+03  0.000e+00   3.452e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.961e-24   1.068e-26   -4.131e-24  2.365e-23   -1.566e-118 1.034e-25   3.084e-24   4.874e-24   2.121e-25   2.994e-25   -1.961e-24  2.038e-26   1.641e-24   0.000e+00   4.649e-29   0.000e+00   -1.068e-26  -2.038e-26  3.071e-26   
3.39821e+03  0.000e+00   3.455e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.962e-24   1.084e-26   -4.199e-24  2.358e-23   -1.602e-118 1.034e-25   3.084e-24   4.884e-24   2.166e-25   2.926e-25   -1.962e-24  2.047e-26   1.649e-24   0.000e+00   3.832e-29   0.000e+00   -1.084e-26  -2.047e-26  3.111e-26   
3.65174e+03  0.000e+00   3.460e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.964e-24   1.101e-26   -4.271e-24  2.360e-23   -1.640e-118 1.034e-25   3.084e-24   4.895e-24   2.214e-25   2.850e-25   -1.964e-24  2.048e-26   1.659e-24   0.000e+00   3.239e-29   0.000e+00   -1.101e-26  -2.048e-26  3.140e-26   
3.92419e+03  0.000e+00   3.464e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.966e-24   1.118e-26   -4.349e-24  2.366e-23   -1.683e-118 1.033e-25   3.084e-24   4.907e-24   2.267e-25   2.768e-25   -1.966e-24  2.051e-26   1.669e-24   0.000e+00   2.816e-29   0.000e+00   -1.118e-26  -2.051e-26  3.168e-26   
4.21697e+03  0.000e+00   3.469e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.968e-24   1.136e-26   -4.434e-24  2.377e-23   -1.729e-118 1.033e-25   3.084e-24   4.920e-24   2.325e-25   2.682e-25   -1.968e-24  2.059e-26   1.679e-24   0.000e+00   2.516e-29   0.000e+00   -1.136e-26  -2.059e-26  3.197e-26   
4.53158e+03  0.000e+00   3.475e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.968e-24   1.152e-26   -4.525e-24  2.388e-23   -1.779e-118 1.033e-25   3.084e-24   4.935e-24   2.387e-25   2.598e-25   -1.968e-24  2.068e-26   1.688e-24   0.000e+00   2.300e-29   0.000e+00   -1.152e-26  -2.068e-26  3.226e-26   
4.86968e+03  0.000e+00   3.481e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.968e-24   1.167e-26   -4.623e-24  2.399e-23   -1.835e-118 1.033e-25   3.084e-24   4.950e-24   2.455e-25   2.517e-25   -1.968e-24  2.077e-26   1.696e-24   0.000e+00   2.141e-29   0.000e+00   -1.167e-26  -2.077e-26  3.251e-26   
5.23299e+03  0.000e+00   3.487e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.967e-24   1.181e-26   -4.729e-24  2.409e-23   -1.896e-118 1.033e-25   3.084e-24   4.967e-24   2.530e-25   2.441e-25   -1.967e-24  2.083e-26   1.703e-24   0.000e+00   2.020e-29   0.000e+00   -1.181e-26  -2.083e-26  3.272e-26   
5.62341e+03  0.000e+00   3.494e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.966e-24   1.194e-26   -4.844e-24  2.417e-23   -1.964e-118 1.033e-25   3.084e-24   4.986e-24   2.612e-25   2.370e-25   -1.966e-24  2.086e-26   1.708e-24   0.000e+00   1.926e-29   0.000e+00   -1.194e-26  -2.086e-26  3.289e-26   
6.04296e+03  0.000e+00   3.502e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.964e-24   1.207e-26   -4.967e-24  2.424e-23   -2.038e-118 1.033e-25   3.084e-24   5.007e-24   2.701e-25   2.304e-25   -1.964e-24  2.085e-26   1.713e-24   0.000e+00   1.849e-29   0.000e+00   -1.207e-26  -2.085e-26  3.301e-26   
6.49382e+03  0.000e+00   3.511e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.961e-24   1.220e-26   -5.100e-24  2.429e-23   -2.121e-118 1.033e-25   3.084e-24   5.029e-24   2.800e-25   2.240e-25   -1.961e-24  2.082e-26   1.717e-24   0.000e+00   1.786e-29   0.000e+00   -1.220e-26  -2.082e-26  3.310e-26   
6.97831e+03  0.000e+00   3.520e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.958e-24   1.232e-26   -5.243e-24  2.433e-23   -2.213e-118 1.033e-25   3.084e-24   5.054e-24   2.909e-25   2.181e-25   -1.958e-24  2.076e-26   1.719e-24   0.000e+00   1.732e-29   0.000e+00   -1.232e-26  -2.076e-26  3.317e-26   
7.49894e+03  0.000e+00   3.531e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.954e-24   1.245e-26   -5.397e-24  2.436e-23   -2.315e-118 1.033e-25   3.084e-24   5.082e-24   3.030e-25   2.124e-25   -1.954e-24  2.068e-26   1.722e-24   0.000e+00   1.687e-29   0.000e+00   -1.245e-26  -2.068e-26  3.322e-26   
8.05842e+03  0.000e+00   3.543e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.950e-24   1.258e-26   -5.563e-24  2.437e-23   -2.429e-118 1.033e-25   3.084e-24   5.113e-24   3.165e-25   2.069e-25   -1.950e-24  2.058e-26   1.723e-24   0.000e+00   1.647e-29   0.000e+00   -1.258e-26  -2.058e-26  3.325e-26   
8.65964e+03  0.000e+00   3.556e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.946e-24   1.271e-26   -5.740e-24  2.437e-23   -2.558e-118 1.033e-25   3.084e-24   5.148e-24   3.317e-25   2.016e-25   -1.946e-24  2.047e-26   1.724e-24   0.000e+00   1.612e-29   0.000e+00   -1.271e-26  -2.047e-26  3.327e-26   
9.30572e+03  0.000e+00   3.572e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.941e-24   1.286e-26   -5.931e-24  2.436e-23   -2.703e-118 1.033e-25   3.084e-24   5.187e-24   3.488e-25   1.965e-25   -1.941e-24  2.034e-26   1.724e-24   0.000e+00   1.581e-29   0.000e+00   -1.286e-26  -2.034e-26  3.329e-26   
1.00000e+04  0.000e+00   3.589e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.936e-24   1.300e-26   -6.136e-24  2.433e-23   -2.867e-118 1.032e-25   3.084e-24   5.232e-24   3.684e-25   1.914e-25   -1.936e-24  2.020e-26   1.724e-24   0.000e+00   1.554e-29   0.000e+00   -1.300e-26  -2.020e-26  3.329e-26   
1.07461e+04  0.000e+00   3.609e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.930e-24   1.316e-26   -6.355e-24  2.430e-23   -3.056e-118 1.032e-25   3.084e-24   5.284e-24   3.909e-25   1.864e-25   -1.930e-24  2.004e-26   1.724e-24   0.000e+00   1.530e-29   0.000e+00   -1.316e-26  -2.004e-26  3.329e-26   
